FIPS,date,cases,deaths,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
48337,2020-05-09,9.0,1.0,,,,,-12.0,
48337,2020-05-10,9.0,1.0,,,,,-14.0,
48337,2020-05-11,9.0,1.0,,,,,-21.0,
48337,2020-05-12,9.0,1.0,,,,,-20.0,
48337,2020-05-13,9.0,1.0,,,,,-18.0,
48337,2020-05-14,9.0,1.0,,,,,-19.0,
48337,2020-05-15,9.0,1.0,,,,,-22.0,
48337,2020-05-16,9.0,1.0,,,,,-17.0,
48337,2020-05-17,9.0,1.0,,,,,-13.0,
48337,2020-05-18,9.0,1.0,,,,,-20.0,
48337,2020-05-19,9.0,1.0,,,,,-22.0,
48337,2020-05-20,9.0,1.0,,,,,-18.0,
48337,2020-05-21,9.0,1.0,,,,,-19.0,
48337,2020-05-22,9.0,1.0,,,,,-19.0,
48337,2020-05-23,9.0,1.0,,,,,-13.0,
48337,2020-05-24,9.0,1.0,,,,,-5.0,
48337,2020-05-25,9.0,1.0,,,,,-57.0,
48337,2020-05-26,9.0,1.0,,,,,-23.0,
48337,2020-05-27,9.0,1.0,,,,,-17.0,
48337,2020-05-28,9.0,1.0,,,,,-18.0,
48337,2020-05-29,9.0,1.0,,,,,-21.0,
48337,2020-05-30,9.0,1.0,,,,,-4.0,
48337,2020-05-31,9.0,1.0,,,,,-8.0,
48337,2020-06-01,9.0,1.0,,,,,-20.0,
48337,2020-06-02,9.0,1.0,,,,,-21.0,
48337,2020-06-03,9.0,1.0,,,,,-19.0,
48337,2020-06-04,9.0,1.0,,,,,-20.0,
48337,2020-06-05,9.0,1.0,,,,,-22.0,
48337,2020-06-06,9.0,1.0,,,,,-8.0,
48337,2020-06-07,9.0,1.0,,,,,-12.0,
48337,2020-06-08,9.0,1.0,,,,,-19.0,
48337,2020-06-09,9.0,1.0,,,,,-19.0,
48337,2020-06-10,9.0,1.0,,,,,-17.0,
48337,2020-06-11,9.0,1.0,,,,,-18.0,
48337,2020-06-12,9.0,1.0,,,,,-19.0,
48337,2020-06-13,9.0,1.0,,,,,-9.0,
48337,2020-06-14,9.0,1.0,,,,,-8.0,
48337,2020-06-15,9.0,1.0,,,,,-16.0,
48337,2020-06-16,9.0,1.0,,,,,-19.0,
48337,2020-06-17,9.0,1.0,,,,,-20.0,
48337,2020-06-18,9.0,1.0,,,,,-21.0,
48337,2020-06-19,12.0,1.0,,,,,-23.0,
48337,2020-06-20,12.0,1.0,,,,,-2.0,
48337,2020-06-21,12.0,1.0,,,,,-17.0,
48337,2020-06-22,12.0,1.0,,,,,-21.0,
48337,2020-06-23,14.0,1.0,,,,,-22.0,
48337,2020-06-24,17.0,1.0,,,,,-21.0,
48337,2020-06-25,17.0,1.0,,,,,-19.0,
48337,2020-06-26,17.0,1.0,,,,,-20.0,
48337,2020-06-27,17.0,1.0,,,,,-6.0,
48337,2020-06-28,17.0,1.0,,,,,-8.0,
48337,2020-06-29,17.0,1.0,,,,,-23.0,
48337,2020-06-30,18.0,1.0,,,,,-26.0,
48337,2020-07-01,18.0,1.0,,,,,-25.0,
48337,2020-07-02,18.0,1.0,,,,,-26.0,
48337,2020-07-03,21.0,1.0,,,,,-41.0,
48337,2020-07-04,21.0,1.0,,,,,-17.0,
48337,2020-07-05,21.0,1.0,,,,,-17.0,
48337,2020-07-06,21.0,1.0,,,,,-29.0,
48337,2020-07-07,21.0,1.0,,,,,-22.0,
48337,2020-07-08,24.0,1.0,,,,,-23.0,
48337,2020-07-09,25.0,1.0,,,,,-21.0,
48337,2020-07-10,26.0,1.0,,,,,-21.0,
48337,2020-07-11,26.0,1.0,,,,,-5.0,
48337,2020-07-12,26.0,1.0,,,,,-12.0,
48337,2020-07-13,26.0,1.0,,,,,-23.0,
48337,2020-07-14,27.0,1.0,,,,,-25.0,
48337,2020-07-15,32.0,1.0,,,,,-21.0,
48337,2020-07-16,32.0,1.0,,,,,-21.0,
48337,2020-07-17,33.0,1.0,,,,,-24.0,
48337,2020-07-18,35.0,1.0,,,,,-6.0,
48337,2020-07-19,35.0,1.0,,,,,-13.0,
48337,2020-07-20,35.0,1.0,,,,,-22.0,
48337,2020-07-21,37.0,1.0,,,,,-25.0,
48337,2020-07-22,37.0,1.0,,,,,-21.0,
48337,2020-07-23,39.0,1.0,,,,,-22.0,
48337,2020-07-24,43.0,1.0,,,,,-22.0,
48337,2020-07-25,45.0,1.0,,,,,-5.0,
48337,2020-07-26,45.0,1.0,,,,,-12.0,
48337,2020-07-27,45.0,1.0,,,,,-22.0,
48337,2020-07-28,46.0,1.0,,,,,-27.0,
48337,2020-07-29,47.0,1.0,,,,,-24.0,
48337,2020-07-30,49.0,1.0,,,,,-24.0,
48337,2020-07-31,54.0,1.0,,,,,-22.0,
48337,2020-08-01,57.0,1.0,,,,,-8.0,
48337,2020-08-02,57.0,1.0,,,,,-6.0,
48337,2020-08-03,57.0,1.0,,,,,-24.0,
48337,2020-08-04,60.0,1.0,,,,,-27.0,
48337,2020-08-05,61.0,1.0,,,,,-23.0,
48337,2020-08-06,64.0,1.0,,,,,-23.0,
48337,2020-08-07,67.0,1.0,,,,,-25.0,
48337,2020-08-08,70.0,1.0,,,,,-9.0,
48337,2020-08-09,70.0,1.0,,,,,-11.0,
48337,2020-08-10,70.0,1.0,,,,,-21.0,
48337,2020-08-11,77.0,2.0,,,,,-23.0,
48337,2020-08-12,79.0,2.0,,,,,-20.0,
48337,2020-08-13,79.0,2.0,,,,,-21.0,
48337,2020-08-14,83.0,2.0,,,,,-23.0,
48337,2020-08-15,86.0,2.0,,,,,-8.0,
48337,2020-08-16,86.0,2.0,,,,,-16.0,
48337,2020-08-17,86.0,2.0,,,,,,
48337,2020-08-18,89.0,2.0,,,,,,
48337,2020-08-19,89.0,2.0,,,,,,
48337,2020-08-20,96.0,2.0,,,,,,
48337,2020-08-21,104.0,3.0,,,,,,
48337,2020-08-22,109.0,3.0,,,,,,
48337,2020-08-23,109.0,3.0,,,,,,
48337,2020-08-24,109.0,3.0,,,,,,
48337,2020-08-25,110.0,3.0,,,,,,
48337,2020-08-26,112.0,3.0,,,,,,
48337,2020-08-27,116.0,3.0,,,,,,
48337,2020-08-28,118.0,3.0,,,,,,
48337,2020-08-29,122.0,3.0,,,,,,
48337,2020-08-30,122.0,3.0,,,,,,
48337,2020-08-31,122.0,3.0,,,,,,
48337,2020-09-01,129.0,3.0,,,,,,
48337,2020-09-02,134.0,3.0,,,,,,
48337,2020-09-03,135.0,3.0,,,,,,
48337,2020-09-04,144.0,3.0,,,,,,
48337,2020-09-05,148.0,3.0,,,,,,
48337,2020-09-06,148.0,3.0,,,,,,
48337,2020-09-07,148.0,3.0,,,,,,
48337,2020-09-08,148.0,3.0,,,,,,
48337,2020-09-09,152.0,3.0,,,,,,
48337,2020-09-10,152.0,3.0,,,,,,
48337,2020-09-11,157.0,3.0,,,,,-24.0,
48337,2020-09-12,157.0,3.0,,,,,-13.0,
48337,2020-09-13,157.0,3.0,,,,,-13.0,
48337,2020-09-14,157.0,3.0,,,,,-17.0,
48337,2020-09-15,160.0,3.0,,,,,-19.0,
48337,2020-09-16,161.0,3.0,,,,,-18.0,
48337,2020-09-17,163.0,3.0,,,,,-19.0,
48337,2020-09-18,164.0,3.0,,,,,-17.0,
48337,2020-09-19,164.0,3.0,,,,,-11.0,
48337,2020-09-20,164.0,3.0,,,,,-12.0,
48337,2020-09-21,164.0,3.0,,,,,-22.0,
48337,2020-09-22,167.0,3.0,,,,,-22.0,
48337,2020-09-23,171.0,3.0,,,,,-15.0,
48337,2020-09-24,173.0,4.0,,,,,-17.0,
48337,2020-09-25,173.0,4.0,,,,,-13.0,
48337,2020-09-26,180.0,4.0,,,,,-8.0,
48337,2020-09-27,180.0,4.0,,,,,-8.0,
48337,2020-09-28,180.0,4.0,,,,,-18.0,
48337,2020-09-29,187.0,4.0,,,,,-19.0,
48337,2020-09-30,188.0,4.0,,,,,-18.0,
48337,2020-10-01,188.0,4.0,,,,,-15.0,
48337,2020-10-02,189.0,4.0,,,,,-12.0,
48337,2020-10-03,190.0,4.0,,,,,-9.0,
48339,2020-02-15,0.0,0.0,4.0,6.0,14.0,9.0,1.0,-1.0
48339,2020-02-16,0.0,0.0,6.0,5.0,15.0,8.0,0.0,-1.0
48339,2020-02-17,0.0,0.0,7.0,3.0,25.0,-6.0,-21.0,4.0
48339,2020-02-18,0.0,0.0,2.0,3.0,11.0,2.0,1.0,-1.0
48339,2020-02-19,0.0,0.0,-1.0,0.0,-5.0,-3.0,-1.0,1.0
48339,2020-02-20,0.0,0.0,-2.0,-2.0,-32.0,-7.0,-3.0,2.0
48339,2020-02-21,0.0,0.0,2.0,1.0,9.0,10.0,0.0,0.0
48339,2020-02-22,0.0,0.0,7.0,5.0,18.0,10.0,2.0,-1.0
48339,2020-02-23,0.0,0.0,6.0,4.0,-13.0,7.0,0.0,0.0
48339,2020-02-24,0.0,0.0,2.0,2.0,-7.0,0.0,1.0,0.0
48339,2020-02-25,0.0,0.0,7.0,5.0,26.0,-1.0,4.0,-2.0
48339,2020-02-26,0.0,0.0,9.0,6.0,17.0,9.0,3.0,-1.0
48339,2020-02-27,0.0,0.0,9.0,4.0,29.0,9.0,2.0,-1.0
48339,2020-02-28,0.0,0.0,8.0,6.0,29.0,16.0,1.0,-1.0
48339,2020-02-29,0.0,0.0,8.0,9.0,37.0,6.0,1.0,-3.0
48339,2020-03-01,0.0,0.0,10.0,9.0,-12.0,22.0,1.0,-1.0
48339,2020-03-02,0.0,0.0,8.0,7.0,13.0,11.0,3.0,-1.0
48339,2020-03-03,0.0,0.0,11.0,10.0,25.0,4.0,4.0,-2.0
48339,2020-03-04,0.0,0.0,3.0,4.0,-20.0,-3.0,1.0,0.0
48339,2020-03-05,0.0,0.0,8.0,8.0,25.0,8.0,3.0,-2.0
48339,2020-03-06,0.0,0.0,6.0,5.0,38.0,20.0,0.0,-1.0
48339,2020-03-07,0.0,0.0,3.0,4.0,32.0,26.0,2.0,-2.0
48339,2020-03-08,0.0,0.0,7.0,5.0,18.0,18.0,1.0,-1.0
48339,2020-03-09,0.0,0.0,7.0,4.0,-7.0,5.0,-14.0,2.0
48339,2020-03-10,1.0,0.0,9.0,8.0,27.0,5.0,-13.0,1.0
48339,2020-03-11,1.0,0.0,10.0,19.0,55.0,5.0,-15.0,1.0
48339,2020-03-12,1.0,0.0,10.0,37.0,34.0,7.0,-17.0,2.0
48339,2020-03-13,1.0,0.0,-1.0,34.0,20.0,5.0,-19.0,5.0
48339,2020-03-14,1.0,0.0,-12.0,10.0,5.0,-1.0,-3.0,3.0
48339,2020-03-15,1.0,0.0,-10.0,2.0,10.0,4.0,-10.0,3.0
48339,2020-03-16,3.0,0.0,-3.0,15.0,14.0,-3.0,-23.0,8.0
48339,2020-03-17,3.0,0.0,-12.0,15.0,15.0,-4.0,-27.0,10.0
48339,2020-03-18,3.0,0.0,-17.0,11.0,42.0,-11.0,-30.0,12.0
48339,2020-03-19,3.0,0.0,-25.0,13.0,26.0,-12.0,-34.0,14.0
48339,2020-03-20,4.0,0.0,-36.0,4.0,-42.0,-20.0,-37.0,19.0
48339,2020-03-21,4.0,0.0,-43.0,-3.0,-51.0,-23.0,-24.0,13.0
48339,2020-03-22,13.0,0.0,-44.0,-15.0,-37.0,-22.0,-33.0,12.0
48339,2020-03-23,15.0,0.0,-32.0,-7.0,1.0,-12.0,-38.0,16.0
48339,2020-03-24,15.0,0.0,-30.0,1.0,6.0,-15.0,-39.0,16.0
48339,2020-03-25,23.0,0.0,-36.0,-10.0,34.0,-19.0,-44.0,18.0
48339,2020-03-26,31.0,0.0,-38.0,-13.0,29.0,-22.0,-45.0,19.0
48339,2020-03-27,46.0,0.0,-39.0,-8.0,8.0,-21.0,-45.0,21.0
48339,2020-03-28,47.0,0.0,-53.0,-23.0,-36.0,-34.0,-33.0,16.0
48339,2020-03-29,64.0,0.0,-47.0,-24.0,0.0,-26.0,-38.0,13.0
48339,2020-03-30,66.0,0.0,-40.0,-18.0,-18.0,-26.0,-47.0,19.0
48339,2020-03-31,81.0,0.0,-35.0,-12.0,7.0,-15.0,-47.0,18.0
48339,2020-04-01,110.0,2.0,-34.0,-9.0,32.0,-19.0,-48.0,19.0
48339,2020-04-02,110.0,2.0,-38.0,-12.0,0.0,-26.0,-49.0,21.0
48339,2020-04-03,119.0,3.0,-41.0,-13.0,-9.0,-27.0,-49.0,23.0
48339,2020-04-04,130.0,3.0,-52.0,-19.0,-70.0,-35.0,-37.0,17.0
48339,2020-04-05,142.0,3.0,-48.0,-21.0,-33.0,-35.0,-39.0,13.0
48339,2020-04-06,161.0,3.0,-39.0,-18.0,-22.0,-22.0,-48.0,20.0
48339,2020-04-07,161.0,3.0,-38.0,-13.0,-12.0,-23.0,-49.0,19.0
48339,2020-04-08,197.0,4.0,-38.0,-14.0,8.0,-23.0,-49.0,20.0
48339,2020-04-09,210.0,4.0,-39.0,-13.0,-14.0,-25.0,-50.0,21.0
48339,2020-04-10,231.0,4.0,-39.0,-9.0,2.0,-32.0,-59.0,25.0
48339,2020-04-11,245.0,4.0,-44.0,-7.0,-33.0,-41.0,-38.0,15.0
48339,2020-04-12,251.0,5.0,-57.0,-42.0,-39.0,-41.0,-45.0,13.0
48339,2020-04-13,266.0,6.0,-35.0,-16.0,-5.0,-21.0,-47.0,19.0
48339,2020-04-14,308.0,6.0,-33.0,-12.0,-4.0,-20.0,-47.0,19.0
48339,2020-04-15,331.0,6.0,-27.0,-7.0,15.0,-22.0,-47.0,19.0
48339,2020-04-16,350.0,6.0,-31.0,-10.0,13.0,-22.0,-47.0,19.0
48339,2020-04-17,370.0,7.0,-37.0,-15.0,-14.0,-17.0,-47.0,22.0
48339,2020-04-18,377.0,7.0,-41.0,-15.0,-39.0,-25.0,-32.0,13.0
48339,2020-04-19,377.0,7.0,-47.0,-27.0,-57.0,-32.0,-39.0,13.0
48339,2020-04-20,393.0,7.0,-29.0,-12.0,-3.0,-17.0,-46.0,18.0
48339,2020-04-21,417.0,7.0,-28.0,-9.0,4.0,-15.0,-46.0,17.0
48339,2020-04-22,440.0,7.0,-31.0,-12.0,1.0,-23.0,-46.0,19.0
48339,2020-04-23,467.0,8.0,-29.0,-8.0,24.0,-17.0,-46.0,18.0
48339,2020-04-24,496.0,9.0,-32.0,-10.0,12.0,-13.0,-46.0,20.0
48339,2020-04-25,496.0,9.0,-37.0,-11.0,-5.0,-13.0,-30.0,11.0
48339,2020-04-26,506.0,9.0,-32.0,-14.0,11.0,-13.0,-34.0,9.0
48339,2020-04-27,530.0,10.0,-25.0,-9.0,6.0,-16.0,-44.0,17.0
48339,2020-04-28,562.0,12.0,-29.0,-8.0,-12.0,-16.0,-45.0,12.0
48339,2020-04-29,582.0,12.0,-27.0,-7.0,6.0,-20.0,-47.0,19.0
48339,2020-04-30,602.0,12.0,-24.0,-4.0,33.0,-15.0,-45.0,17.0
48339,2020-05-01,629.0,14.0,-24.0,-4.0,21.0,-9.0,-43.0,17.0
48339,2020-05-02,634.0,14.0,-28.0,-4.0,13.0,-13.0,-26.0,9.0
48339,2020-05-03,634.0,14.0,-25.0,-10.0,6.0,-16.0,-29.0,8.0
48339,2020-05-04,640.0,15.0,-18.0,-7.0,2.0,-11.0,-40.0,14.0
48339,2020-05-05,662.0,15.0,-16.0,1.0,3.0,-12.0,-40.0,15.0
48339,2020-05-06,672.0,15.0,-13.0,2.0,44.0,-6.0,-40.0,15.0
48339,2020-05-07,689.0,15.0,-18.0,-1.0,26.0,-12.0,-40.0,16.0
48339,2020-05-08,699.0,15.0,-21.0,1.0,11.0,-13.0,-40.0,16.0
48339,2020-05-09,699.0,16.0,-19.0,13.0,8.0,-12.0,-21.0,7.0
48339,2020-05-10,699.0,16.0,-16.0,11.0,16.0,-4.0,-21.0,4.0
48339,2020-05-11,724.0,17.0,-14.0,-5.0,15.0,-13.0,-39.0,14.0
48339,2020-05-12,742.0,17.0,-15.0,-1.0,2.0,-6.0,-38.0,14.0
48339,2020-05-13,758.0,17.0,-14.0,0.0,33.0,-8.0,-38.0,14.0
48339,2020-05-14,773.0,18.0,-17.0,-2.0,13.0,-14.0,-39.0,15.0
48339,2020-05-15,798.0,18.0,-22.0,-5.0,-11.0,-10.0,-39.0,16.0
48339,2020-05-16,798.0,18.0,-24.0,-3.0,-28.0,-20.0,-23.0,10.0
48339,2020-05-17,798.0,18.0,-19.0,-5.0,8.0,-10.0,-21.0,7.0
48339,2020-05-18,817.0,18.0,-10.0,-3.0,15.0,-14.0,-36.0,12.0
48339,2020-05-19,848.0,18.0,-9.0,1.0,16.0,-8.0,-36.0,12.0
48339,2020-05-20,861.0,21.0,-8.0,1.0,38.0,-11.0,-36.0,13.0
48339,2020-05-21,881.0,21.0,-9.0,2.0,30.0,-14.0,-37.0,13.0
48339,2020-05-22,888.0,23.0,-13.0,2.0,24.0,-3.0,-37.0,13.0
48339,2020-05-23,888.0,23.0,-19.0,2.0,15.0,-3.0,-16.0,5.0
48339,2020-05-24,888.0,23.0,-25.0,-14.0,-40.0,-15.0,-22.0,7.0
48339,2020-05-25,888.0,23.0,-14.0,-5.0,25.0,-36.0,-71.0,21.0
48339,2020-05-26,913.0,24.0,-10.0,0.0,7.0,-5.0,-35.0,13.0
48339,2020-05-27,926.0,26.0,-13.0,-6.0,7.0,-8.0,-35.0,14.0
48339,2020-05-28,940.0,26.0,-8.0,2.0,24.0,-11.0,-34.0,13.0
48339,2020-05-29,954.0,26.0,-13.0,-1.0,31.0,0.0,-33.0,13.0
48339,2020-05-30,954.0,26.0,-17.0,-1.0,13.0,-1.0,-7.0,5.0
48339,2020-05-31,954.0,26.0,-13.0,-3.0,12.0,-4.0,-12.0,5.0
48339,2020-06-01,966.0,26.0,-4.0,-1.0,17.0,-11.0,-33.0,10.0
48339,2020-06-02,1010.0,26.0,-5.0,3.0,22.0,-9.0,-33.0,11.0
48339,2020-06-03,1033.0,26.0,-6.0,3.0,31.0,-5.0,-34.0,11.0
48339,2020-06-04,1053.0,27.0,-5.0,4.0,36.0,-7.0,-35.0,11.0
48339,2020-06-05,1064.0,28.0,-9.0,2.0,31.0,3.0,-34.0,12.0
48339,2020-06-06,1064.0,28.0,-15.0,2.0,18.0,-4.0,-11.0,4.0
48339,2020-06-07,1064.0,28.0,-10.0,-1.0,17.0,11.0,-13.0,4.0
48339,2020-06-08,1090.0,31.0,-6.0,-1.0,18.0,-13.0,-34.0,11.0
48339,2020-06-09,1122.0,31.0,-5.0,2.0,23.0,-12.0,-33.0,10.0
48339,2020-06-10,1162.0,32.0,-4.0,2.0,61.0,-4.0,-33.0,10.0
48339,2020-06-11,1197.0,32.0,-6.0,2.0,52.0,0.0,-34.0,11.0
48339,2020-06-12,1258.0,32.0,-10.0,0.0,36.0,4.0,-34.0,11.0
48339,2020-06-13,1258.0,32.0,-12.0,2.0,30.0,1.0,-8.0,3.0
48339,2020-06-14,1258.0,32.0,-9.0,-2.0,22.0,16.0,-13.0,3.0
48339,2020-06-15,1300.0,33.0,-6.0,-1.0,14.0,-9.0,-34.0,10.0
48339,2020-06-16,1359.0,33.0,-6.0,2.0,29.0,-2.0,-34.0,10.0
48339,2020-06-17,1428.0,33.0,-5.0,2.0,54.0,-1.0,-34.0,11.0
48339,2020-06-18,1484.0,33.0,-6.0,2.0,45.0,-6.0,-35.0,11.0
48339,2020-06-19,1555.0,34.0,-11.0,3.0,35.0,5.0,-36.0,11.0
48339,2020-06-20,1555.0,34.0,-14.0,5.0,12.0,-1.0,-11.0,4.0
48339,2020-06-21,1555.0,34.0,-13.0,-1.0,-12.0,-5.0,-13.0,4.0
48339,2020-06-22,1647.0,34.0,-15.0,-9.0,-21.0,-12.0,-39.0,13.0
48339,2020-06-23,1737.0,34.0,-7.0,1.0,5.0,-9.0,-37.0,12.0
48339,2020-06-24,1831.0,36.0,-11.0,-4.0,-2.0,-9.0,-38.0,14.0
48339,2020-06-25,1889.0,36.0,-15.0,-5.0,-19.0,-15.0,-39.0,15.0
48339,2020-06-26,1952.0,36.0,-17.0,-3.0,4.0,-6.0,-37.0,14.0
48339,2020-06-27,1952.0,36.0,-22.0,-2.0,0.0,-6.0,-14.0,7.0
48339,2020-06-28,1952.0,36.0,-20.0,-7.0,-6.0,5.0,-13.0,6.0
48339,2020-06-29,2028.0,36.0,-10.0,-4.0,20.0,,-38.0,12.0
48339,2020-06-30,2133.0,36.0,-7.0,3.0,20.0,-2.0,-37.0,12.0
48339,2020-07-01,2257.0,36.0,-5.0,5.0,36.0,3.0,-38.0,12.0
48339,2020-07-02,2353.0,37.0,-3.0,8.0,31.0,-2.0,-41.0,12.0
48339,2020-07-03,2353.0,37.0,-10.0,10.0,42.0,-6.0,-57.0,18.0
48339,2020-07-04,2353.0,37.0,-33.0,-1.0,21.0,-19.0,-28.0,8.0
48339,2020-07-05,2353.0,37.0,-25.0,-14.0,-6.0,0.0,-22.0,7.0
48339,2020-07-06,2550.0,37.0,-9.0,-3.0,11.0,,-42.0,13.0
48339,2020-07-07,2654.0,38.0,-12.0,-2.0,2.0,-7.0,-41.0,13.0
48339,2020-07-08,2784.0,38.0,-9.0,1.0,43.0,-7.0,-40.0,13.0
48339,2020-07-09,2876.0,40.0,-11.0,0.0,34.0,-3.0,-40.0,13.0
48339,2020-07-10,3007.0,41.0,-15.0,-2.0,14.0,0.0,-40.0,14.0
48339,2020-07-11,3007.0,41.0,-21.0,-3.0,5.0,-3.0,-14.0,7.0
48339,2020-07-12,3007.0,41.0,-17.0,-5.0,-4.0,-3.0,-18.0,6.0
48339,2020-07-13,3112.0,42.0,-9.0,-3.0,4.0,,-40.0,13.0
48339,2020-07-14,3471.0,44.0,-9.0,3.0,13.0,-5.0,-40.0,12.0
48339,2020-07-15,4324.0,45.0,-8.0,0.0,30.0,-7.0,-39.0,12.0
48339,2020-07-16,4501.0,46.0,-9.0,0.0,29.0,-8.0,-40.0,13.0
48339,2020-07-17,4721.0,46.0,-14.0,-2.0,12.0,1.0,-40.0,14.0
48339,2020-07-18,4721.0,46.0,-18.0,-4.0,9.0,-11.0,-14.0,6.0
48339,2020-07-19,4721.0,46.0,-17.0,-7.0,-1.0,-4.0,-20.0,6.0
48339,2020-07-20,5067.0,49.0,-11.0,-6.0,5.0,-13.0,-40.0,12.0
48339,2020-07-21,5169.0,49.0,-11.0,-1.0,4.0,-14.0,-40.0,13.0
48339,2020-07-22,5294.0,50.0,-9.0,-3.0,31.0,-11.0,-39.0,13.0
48339,2020-07-23,5444.0,53.0,-9.0,2.0,30.0,-6.0,-39.0,12.0
48339,2020-07-24,5444.0,53.0,-15.0,-1.0,15.0,-5.0,-39.0,14.0
48339,2020-07-25,5597.0,53.0,-22.0,-7.0,-22.0,-14.0,-18.0,9.0
48339,2020-07-26,5597.0,53.0,-20.0,-13.0,-26.0,-11.0,-20.0,7.0
48339,2020-07-27,5780.0,58.0,-9.0,-6.0,6.0,-16.0,-40.0,12.0
48339,2020-07-28,5852.0,60.0,-9.0,-3.0,6.0,-10.0,-38.0,12.0
48339,2020-07-29,5990.0,65.0,-10.0,-2.0,18.0,-8.0,-39.0,12.0
48339,2020-07-30,6077.0,69.0,-9.0,1.0,31.0,-9.0,-38.0,12.0
48339,2020-07-31,6196.0,71.0,-12.0,0.0,12.0,-1.0,-39.0,12.0
48339,2020-08-01,6196.0,72.0,-19.0,-2.0,0.0,-6.0,-15.0,6.0
48339,2020-08-02,6196.0,72.0,-14.0,-4.0,5.0,0.0,-17.0,5.0
48339,2020-08-03,6291.0,73.0,-6.0,-1.0,16.0,,-39.0,11.0
48339,2020-08-04,6397.0,73.0,-7.0,1.0,9.0,-7.0,-38.0,11.0
48339,2020-08-05,6459.0,76.0,-7.0,0.0,44.0,-4.0,-38.0,11.0
48339,2020-08-06,6510.0,77.0,-8.0,0.0,29.0,-2.0,-38.0,11.0
48339,2020-08-07,6577.0,82.0,-12.0,-3.0,24.0,2.0,-37.0,11.0
48339,2020-08-08,6577.0,82.0,-15.0,-2.0,14.0,4.0,-14.0,4.0
48339,2020-08-09,6577.0,85.0,-12.0,-5.0,5.0,7.0,-17.0,4.0
48339,2020-08-10,6654.0,90.0,-8.0,-5.0,19.0,,-39.0,10.0
48339,2020-08-11,6776.0,94.0,-7.0,-1.0,16.0,-5.0,-38.0,10.0
48339,2020-08-12,6820.0,95.0,-9.0,-2.0,34.0,-10.0,-38.0,12.0
48339,2020-08-13,6864.0,95.0,-12.0,-4.0,19.0,-8.0,-38.0,12.0
48339,2020-08-14,6957.0,97.0,-13.0,-5.0,13.0,0.0,-38.0,12.0
48339,2020-08-15,6957.0,102.0,-14.0,-1.0,10.0,6.0,-15.0,5.0
48339,2020-08-16,6957.0,103.0,-11.0,-5.0,5.0,7.0,-18.0,4.0
48339,2020-08-17,7160.0,103.0,-12.0,-9.0,,,-39.0,11.0
48339,2020-08-18,7327.0,107.0,-12.0,-5.0,,,-36.0,11.0
48339,2020-08-19,7533.0,109.0,-11.0,-5.0,,,-36.0,11.0
48339,2020-08-20,7743.0,110.0,-11.0,-6.0,,,-36.0,11.0
48339,2020-08-21,7915.0,110.0,-13.0,-1.0,,,-35.0,11.0
48339,2020-08-22,7915.0,112.0,-13.0,4.0,,,-14.0,4.0
48339,2020-08-23,7915.0,113.0,-12.0,-3.0,,,-15.0,4.0
48339,2020-08-24,8122.0,113.0,-10.0,-1.0,,,-36.0,10.0
48339,2020-08-25,8268.0,115.0,0.0,25.0,,,-35.0,9.0
48339,2020-08-26,8515.0,117.0,-11.0,8.0,,,-43.0,16.0
48339,2020-08-27,8515.0,119.0,-24.0,-24.0,,,-50.0,15.0
48339,2020-08-28,8580.0,120.0,-19.0,-17.0,,,-39.0,13.0
48339,2020-08-29,8580.0,120.0,-13.0,-7.0,,,-15.0,5.0
48339,2020-08-30,8580.0,120.0,-12.0,-11.0,,,-16.0,5.0
48339,2020-08-31,8736.0,122.0,-9.0,-10.0,,,-35.0,10.0
48339,2020-09-01,8800.0,125.0,-7.0,-1.0,,,-35.0,9.0
48339,2020-09-02,8904.0,130.0,-6.0,-4.0,,,-34.0,10.0
48339,2020-09-03,9046.0,132.0,-6.0,-4.0,,,-35.0,9.0
48339,2020-09-04,9164.0,132.0,-11.0,-9.0,,,-36.0,11.0
48339,2020-09-05,9164.0,133.0,-13.0,-5.0,,,-18.0,4.0
48339,2020-09-06,9164.0,133.0,-8.0,-6.0,,,-18.0,3.0
48339,2020-09-07,9164.0,133.0,-8.0,-9.0,,,-72.0,18.0
48339,2020-09-08,9377.0,134.0,-10.0,-4.0,,,-36.0,8.0
48339,2020-09-09,9466.0,137.0,-11.0,-7.0,,,-34.0,8.0
48339,2020-09-10,9586.0,137.0,-10.0,-7.0,,,-34.0,8.0
48339,2020-09-11,9790.0,140.0,-11.0,-7.0,48.0,6.0,-33.0,7.0
48339,2020-09-12,9790.0,144.0,-11.0,-2.0,17.0,7.0,-14.0,2.0
48339,2020-09-13,9790.0,145.0,-12.0,-6.0,16.0,5.0,-17.0,4.0
48339,2020-09-14,10016.0,145.0,-10.0,-8.0,46.0,,-31.0,7.0
48339,2020-09-15,10182.0,147.0,-8.0,-1.0,46.0,-6.0,-31.0,7.0
48339,2020-09-16,10343.0,151.0,-9.0,-4.0,72.0,-6.0,-30.0,8.0
48339,2020-09-17,10449.0,152.0,-10.0,-7.0,68.0,-11.0,-31.0,8.0
48339,2020-09-18,10571.0,155.0,-8.0,-5.0,54.0,2.0,-30.0,8.0
48339,2020-09-19,10571.0,157.0,-9.0,0.0,27.0,2.0,-14.0,2.0
